"Lon";"Lat";"scientificName";"year";"month";"day";"accessRights";"bibliographicCitation";"name_sort";"X_leaflet_id";"layerId";"edit_id"
"218";-6.96;38.84;"Quercus lusitanica Lam.";2015;5;16;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"219";-8.469019;39.633006;"Quercus lusitanica Lam.";2015;5;11;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"220";-7.78;41.14;"Quercus lusitanica Lam.";2015;5;29;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"221";-8.22;39.36;"Quercus lusitanica Lam.";2015;9;6;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"222";-8.02;39.31;"Quercus lusitanica Lam.";2015;9;6;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"223";-8.01;39.29;"Quercus lusitanica Lam.";2015;9;6;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"224";-8.06;38.56;"Quercus lusitanica Lam.";2015;9;17;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"225";-8.05;38.56;"Quercus lusitanica Lam.";2015;9;17;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"226";-8.11;38.58;"Quercus lusitanica Lam.";2015;9;17;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"227";-8.1;38.58;"Quercus lusitanica Lam.";2015;9;17;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"228";-8.48;38.69;"Quercus lusitanica Lam.";2015;11;18;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"229";-8.41;38.88;"Quercus lusitanica Lam.";2015;11;18;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"230";-8.38;38.81;"Quercus lusitanica Lam.";2015;11;18;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"231";-8.49;38.69;"Quercus lusitanica Lam.";2015;11;18;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"232";-8.49;38.68;"Quercus lusitanica Lam.";2015;11;18;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"233";-8.33;40.06;"Quercus lusitanica Lam.";2015;11;22;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"234";-8.35;40.03;"Quercus lusitanica Lam.";2015;11;22;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"235";-8.87;39.74;"Quercus lusitanica Lam.";2015;11;22;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"236";-5.53;36.09;"Quercus lusitanica Lam.";2015;12;5;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"237";-8.15;37.34;"Quercus lusitanica Lam.";2015;12;8;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"238";-8.1;37.33;"Quercus lusitanica Lam.";2015;12;8;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"239";-8.82548;39.52452;"Quercus lusitanica Lam.";2014;2;1;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"240";-8.71208;38.80341;"Quercus lusitanica Lam.";2014;2;5;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"241";-8.71208;38.80341;"Quercus lusitanica Lam.";2014;2;7;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"242";-8.71208;38.80341;"Quercus lusitanica Lam.";2014;2;3;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"243";-8.71208;38.80341;"Quercus lusitanica Lam.";2014;2;4;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"244";-8.71208;38.80341;"Quercus lusitanica Lam.";2014;3;28;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"245";-8.71208;38.80341;"Quercus lusitanica Lam.";2014;3;13;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"246";-8.47508;39.70367;"Quercus lusitanica Lam.";2014;4;27;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"247";-8.35592;39.97337;"Quercus lusitanica Lam.";2014;4;8;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"248";-8.71208;38.80341;"Quercus lusitanica Lam.";2014;4;14;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"249";-8.48241;38.7125;"Quercus lusitanica Lam.";2014;5;15;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"250";-8.48241;38.7125;"Quercus lusitanica Lam.";2014;5;14;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"251";-8.71208;38.80341;"Quercus lusitanica Lam.";2014;5;28;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"252";-8.71208;38.80341;"Quercus lusitanica Lam.";2014;5;29;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"253";-6.98;38.87;"Quercus lusitanica Lam.";2014;5;10;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"254";-5.519707;36.586303;"Quercus lusitanica Lam.";2014;9;29;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"255";-8.11;38.58;"Quercus lusitanica Lam.";2014;10;1;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"256";-8.227029;40.256468;"Quercus lusitanica Lam.";2014;12;25;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"257";-8.36419;39.07237;"Quercus lusitanica Lam.";2013;4;7;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"258";-7.92983;37.1766;"Quercus lusitanica Lam.";2013;4;12;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"259";-8.04018;37.35782;"Quercus lusitanica Lam.";2013;4;15;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"260";-7.81721;37.17553;"Quercus lusitanica Lam.";2013;4;12;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"261";-8.266;37.35944;"Quercus lusitanica Lam.";2013;4;17;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"262";-8.37966;37.26995;"Quercus lusitanica Lam.";2013;4;11;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"263";-9.01;39.17;"Quercus lusitanica Lam.";2013;5;2;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"264";-8.04133;37.2677;"Quercus lusitanica Lam.";2013;6;7;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"265";-5.47733;36.255283;"Quercus lusitanica Lam.";2013;10;25;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"266";-5.28;36.37;"Quercus lusitanica Lam.";2012;3;29;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"267";-8.03;37.24;"Quercus lusitanica Lam.";2012;4;26;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"268";-7.942353;40.329069;"Quercus lusitanica Lam.";2012;4;20;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"269";-5.28;36.37;"Quercus lusitanica Lam.";2012;5;11;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"270";-8.043013;40.214252;"Quercus lusitanica Lam.";2012;6;9;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"271";-8.37966;37.26995;"Quercus lusitanica Lam.";2012;7;18;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"272";-8.35592;39.97337;"Quercus lusitanica Lam.";2012;8;6;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"273";-7.43361;39.33389;"Quercus lusitanica Lam.";2012;9;24;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"274";-8.008389;40.305993;"Quercus lusitanica Lam.";2012;12;7;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"275";-8.35251;40.33373;"Quercus lusitanica Lam.";2012;NA;NA;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"276";-7.998873;40.262623;"Quercus lusitanica Lam.";2011;1;16;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"277";-8.080154;40.277914;"Quercus lusitanica Lam.";2011;1;29;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"278";-8.918968;39.353;"Quercus lusitanica Lam.";2011;2;2;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"279";-8.715219;39.447519;"Quercus lusitanica Lam.";2011;4;1;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"280";-8.395413;40.205244;"Quercus lusitanica Lam.";2011;4;22;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"281";-8.733701;39.459918;"Quercus lusitanica Lam.";2011;5;5;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"282";-8.3666;38.80204;"Quercus lusitanica Lam.";2011;6;NA;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"283";-8.005225;40.30257;"Quercus lusitanica Lam.";2011;8;30;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"284";-8.032124;40.248923;"Quercus lusitanica Lam.";2011;8;19;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"285";-8.064042;40.2389;"Quercus lusitanica Lam.";2011;8;27;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"286";-8.114404;40.271411;"Quercus lusitanica Lam.";2011;9;2;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"287";-5.498657;36.11257;"Quercus lusitanica Lam.";2011;10;29;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"288";-5.499387;36.113333;"Quercus lusitanica Lam.";2011;10;29;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"289";-5.499001;36.112778;"Quercus lusitanica Lam.";2011;10;29;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"290";-5.499687;36.112778;"Quercus lusitanica Lam.";2011;10;29;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"291";-5.499301;36.113367;"Quercus lusitanica Lam.";2011;11;29;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"292";-5.58;36.1;"Quercus lusitanica Lam.";2010;6;28;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"293";-5.52082;36.070537;"Quercus lusitanica Lam.";2010;7;20;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"294";-7.887411;40.414182;"Quercus lusitanica Lam.";2010;9;12;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"295";-8.05;38.57;"Quercus lusitanica Lam.";2010;10;8;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"296";-8.06;38.55;"Quercus lusitanica Lam.";2010;10;8;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"297";-8.4;38.76;"Quercus lusitanica Lam.";2010;10;8;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"298";-8.32;38.71;"Quercus lusitanica Lam.";2010;10;8;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"299";-8.49;38.69;"Quercus lusitanica Lam.";2010;10;28;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"300";-8.05;38.57;"Quercus lusitanica Lam.";2010;10;8;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"301";-8.05444;38.57657;"Quercus lusitanica Lam.";2010;10;8;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"302";-8.415527;40.288954;"Quercus lusitanica Lam.";2010;10;26;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"303";-8.750761;39.460646;"Quercus lusitanica Lam.";2010;11;26;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"304";-8.70838;39.70449;"Quercus lusitanica Lam.";2009;5;19;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"305";-8.82502;39.70472;"Quercus lusitanica Lam.";2009;5;19;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"306";-5.63417;36.5225;"Quercus lusitanica Lam.";2009;5;3;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"307";-7.988434;40.26931;"Quercus lusitanica Lam.";2009;7;2;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"308";-7;38.88;"Quercus lusitanica Lam.";2009;10;17;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"309";-8.43;38.64;"Quercus lusitanica Lam.";2009;10;30;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"310";-8.49;38.68;"Quercus lusitanica Lam.";2008;11;18;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"311";-7.92983;37.1766;"Quercus lusitanica Lam.";2008;11;4;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"312";-7.92856;37.26673;"Quercus lusitanica Lam.";2008;11;4;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"313";-7.918997;37.187941;"Quercus lusitanica Lam.";2008;11;13;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"314";-6.26;38.04;"Quercus lusitanica Lam.";2007;5;23;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"315";-5.39;36.62;"Quercus lusitanica Lam.";2007;6;13;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"316";-7.83466;37.223901;"Quercus lusitanica Lam.";2007;6;10;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"317";-6.77;38.31;"Quercus lusitanica Lam.";2006;1;4;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"318";-5.348157;36.250095;"Quercus lusitanica Lam.";2006;2;14;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"319";-5.346028;36.24942;"Quercus lusitanica Lam.";2006;2;15;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"320";-6.79;38.37;"Quercus lusitanica Lam.";2006;6;19;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"321";-6.7364;37.8867;"Quercus lusitanica Lam.";2005;4;9;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"322";-8.419304;40.159722;"Quercus lusitanica Lam.";2005;10;5;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"323";-8.447113;40.146339;"Quercus lusitanica Lam.";2004;10;28;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"324";-8.04133;37.2677;"Quercus lusitanica Lam.";2004;11;NA;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"325";-7.92983;37.1766;"Quercus lusitanica Lam.";2004;11;NA;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"326";-7.81721;37.17553;"Quercus lusitanica Lam.";2004;11;NA;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"327";-7.8158;37.26565;"Quercus lusitanica Lam.";2004;11;NA;"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
"328";-5.39;36.63;"Quercus lusitanica Lam.";2003;11;9;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"329";-5.55;36.6;"Quercus lusitanica Lam.";2002;3;6;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"330";-6.77;38.36;"Quercus lusitanica Lam.";2002;9;19;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"331";-5.5;36.07;"Quercus lusitanica Lam.";2002;11;26;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"332";-5.5711;36.5569;"Quercus lusitanica Lam.";2001;4;26;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"333";-5.565;36.564;"Quercus lusitanica Lam.";2001;4;26;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"334";-7.85;37.17;"Quercus lusitanica Lam.";2001;5;29;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Portugal";305;"305";"305"
